State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,lat,long
ABIA,ABA NORTH,URATTA,01-01-06-036,UMUOGBUJI URATTA COUNCIL HALL IV,11,36,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,9,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618361/result_160919_1677684694_thumb.jpg,5.0884419,7.332753
ABIA,ABA NORTH,URATTA,01-01-06-038,URATTA COUNCIL HALL XIX,50,248,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,48,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618363/result_160921_1677684878_thumb.jpg,5.1268221,7.3678624
ABIA,ABA NORTH,URATTA,01-01-06-040,URATTA COUNCIL HALL XXI,28,167,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,28,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618364/result_160923_1677685013_thumb.jpg,5.1268221,7.3678624
ABIA,ABA SOUTH,ABA RIVER,01-02-11-030,ETCHE ROAD PRIMARY SCHOOL. X,9,17,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,9,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618368/result_161639_1677512732_thumb.jpg,5.1008557,7.3828711
ABIA,ABA SOUTH,ABA RIVER,01-02-11-035,OBIORA ROAD PRIMARY SCHOOL VIII,35,66,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,34,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618373/result_161644_1677511922_thumb.jpg,5.1004711,7.3841429
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-024,ABA TOWN HALL  VII,80,584,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,79,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618381/result_161673_1677753435_thumb.jpg,5.1139988,7.3726181
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-028,ABA TOWN HALL XI,73,598,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,71,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3104/ward/17549/pu/126950/126950-1677507386.pdf,5.1139988,7.3726181
ABIA,ABA SOUTH,ABA TOWN HALL,01-02-12-033,ABA TOWN HALL  XVI,91,229,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/12/pu/033/033-1677378660.pdf,5.1139988,7.3726181
ABIA,ABA SOUTH,ASA,01-02-02-033,AWKA ETITI HALL V,2,8,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,2,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/033/033-1677409998.pdf,6.0288111,6.9584922
ABIA,ABA SOUTH,ASA,01-02-02-037,UKPOR HALL III,22,35,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,2,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618419/result_161270_1677507677_thumb.jpg,5.1049207,7.3611092
ABIA,ABA SOUTH,EKEOHA,01-02-08-033,UNUBI DEVELOPMENT UNION HALL IV,22,38,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,21,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/033/033-1677370271.pdf,5.100931,7.3639971
ABIA,ABA SOUTH,EKEOHA,01-02-08-037,NGWA ROAD PRIMARY SCHOOL X,3,4,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,3,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/037/037-1677398926.pdf,5.1005513,7.3662617
ABIA,ABA SOUTH,ENYIMBA,01-02-03-029,OKPOJIAKU CIVIC CENTRE  I,8,13,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,8,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618436/result_161299_1677518787_thumb.jpg,5.0933653,7.3543566
ABIA,ABA SOUTH,ENYIMBA,01-02-03-030,OKPOJIAKU CIVIC CENTRE  II,2,4,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,2,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618437/result_161300_1677520770_thumb.jpg,5.0933653,7.3543566
ABIA,ABA SOUTH,ENYIMBA,01-02-03-039,MBUTU MBAISE HALL III,12,30,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,9,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618446/result_161309_1677520354_thumb.jpg,5.5379261,7.286868
ABIA,ABA SOUTH,ENYIMBA,01-02-03-043,ENUGU EZIKE HALL III,0,0,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3104/ward/17540/pu/126808/126808-1677595186.pdf,5.094316,7.3543216
ABIA,ABA SOUTH,ENYIMBA,01-02-03-044,ENUGU EZIKE HALL IV,0,0,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3104/ward/17540/pu/126809/126809-1677594630.pdf,5.094316,7.3543216
ABIA,ABA SOUTH,EZIUKWU,01-02-01-041,OKIGWE ROAD PRIMARY SCHOOL XII,52,82,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,51,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618467/result_161217_1677531421_thumb.jpg,5.1081244,7.3651499
ABIA,ABA SOUTH,EZIUKWU,01-02-01-044,EZIUKWU VILLAGE HALL V,19,58,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,165,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618470/result_161220_1677532746_thumb.jpg,5.1050134,7.3530062
ABIA,ABA SOUTH,EZIUKWU,01-02-01-051,EBENATOR HALL IV (57 OMUMA ROAD),40,75,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,40,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618477/result_161227_1677506609_thumb.jpg,5.1079215,7.3550758
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-030,MARKET ROAD PRIMARY SCHOOL XIII,34,123,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,33,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/09/pu/030/030-1677417560.pdf,5.1067614,7.376727
ABIA,ABA SOUTH,GLOUCESTER,01-02-09-033,MARKET ROAD PRIMARY SCHOOL XVI,84,160,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,81,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/09/pu/033/033-1677388970.pdf,5.1067614,7.376727
ABIA,ABA SOUTH,NGWA,01-02-04-061,UGO COMMERCIAL COLLEGE IV,20,40,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,16,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/061/061-1677393405.pdf,5.0702604,7.3408535
ABIA,ABA SOUTH,NGWA,01-02-04-062,UGO COMMERCIAL COLLEGE IV,20,40,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,24,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/061/061-1677393405.pdf,5.0702604,7.3408535
ABIA,ABA SOUTH,OHAZU I,01-02-05-032,UMUEME VILLAGE HALL I,3,8,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,1,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618550/result_161421_1677513252_thumb.jpg,5.0929325,7.3921795
ABIA,ABA SOUTH,OHAZU I,01-02-05-037,AGULANNA ROAD PRIMARY SCHOOL IX,5,12,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,5,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618555/result_161426_1677503899_thumb.jpg,5.0932571,7.3850017
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-020,ACHARA (V) AWADA NDI EGBE,18,91,TRUE,-1,FALSE,FALSE,TRUE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618592/result_161831_1677527247_thumb.jpg,5.4945206,7.9092438
ABIA,AROCHUKWU,IKWUN IHECHIOWA,01-03-07-017,"AGBO TOWN HALL,ATAN IHECHIOWA",134,353,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,122,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618593/result_161810_1677514300_thumb.jpg,5.4553794,7.876984
ABIA,AROCHUKWU,IKWUN IHECHIOWA,01-03-07-018,UMUZOMGBO MARKET SQUARE,88,160,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,78,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618594/result_161811_1677514348_thumb.jpg,5.4606153,7.8932512
ABIA,AROCHUKWU,OVUKWU,01-03-01-016,"OVUKWU CENTRAL MARKET,NDI OJI ABAM",17,49,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,15,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618609/result_161710_1677523011_thumb.jpg,5.5005193,7.7742702
ABIA,BENDE,ITEM A,01-04-06-018,AMA-UGBA COMMUNITY HALL,4,4,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,3,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618622/result_161978_1677565579_thumb.jpg,5.7519351,7.6873706
ABIA,BENDE,ITEM A,01-04-06-019,EZIUFU VILLAGE SQUARE,82,206,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,78,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618623/result_161979_1677565718_thumb.jpg,5.7519351,7.6873706
ABIA,IKWUANO,ARIAM,01-05-09-011,OBEAMA ARIAM MODEL SCHOOL-OBEAMA,15,51,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,11,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618638/result_162219_1677504470_thumb.jpg,5.351964,7.606
ABIA,IKWUANO,IBERE I,01-05-03-009,IHIM COMMUNITY SCHOOL II,90,157,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,79,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618639/result_162130_1677499362_thumb.jpg,5.4665441,7.5843171
ABIA,IKWUANO,IBERE I,01-05-03-010,AMURO MARKET SQUARE I,26,43,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,23,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618640/result_162131_1677499596_thumb.jpg,5.4658683,7.5863496
ABIA,IKWUANO,IBERE I,01-05-03-011,IBERENTA COMMUNITY SCHOOL III,70,150,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,52,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618641/result_162132_1677500107_thumb.jpg,5.4415774,7.618369
ABIA,IKWUANO,IBERE I,01-05-03-012,INYILA COMMUNITY SCHOOL II,17,34,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,16,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618642/result_162133_1677500499_thumb.jpg,5.4344425,7.6089725
ABIA,IKWUANO,IBERE II,01-05-04-012,ITUNTA OBUORO COMMUNITY SCHOOL II,117,374,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,6,102,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618644/result_162147_1677503198_thumb.jpg,5.4492785,7.6388758
ABIA,IKWUANO,OBORO I,01-05-05-009,AMAWOM COMMUNITY SCHOOL III,212,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,203,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618645/result_162160_1677500434_thumb.jpg,5.4629676,7.5585776
ABIA,IKWUANO,OBORO I,01-05-05-010,AGBOMMIRI TOWN HALL,151,244,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,142,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618646/result_162161_1677500654_thumb.jpg,5.4876268,7.5626411
ABIA,IKWUANO,OBORO I,01-05-05-011,UMUGBALU COMMUNITY SCHOOL II,159,591,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,145,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618647/result_162162_1677500848_thumb.jpg,5.4516436,7.5625899
ABIA,IKWUANO,OBORO I,01-05-05-012,AMAWOM CENTRAL SCHOOL II,57,146,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,38,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618648/result_162163_1677501080_thumb.jpg,5.4629676,7.5585776
ABIA,IKWUANO,OBORO I,01-05-05-014,AHIAMA UMUARIAGA MARKET,36,67,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,31,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618650/result_162165_1677501490_thumb.jpg,5.4809596,7.5469512
ABIA,IKWUANO,OLOKO I,01-05-01-013,OLOKO COMMUNITY SCHOOL OLOKO II,31,76,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,25,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618651/result_162104_1677502021_thumb.jpg,5.3725942,7.5362556
ABIA,IKWUANO,OLOKO I,01-05-01-017,OGWUMABIRI  MARKET SQAURE - AMAPU I,37,58,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,29,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618655/result_162108_1677504112_thumb.jpg,5.3787963,7.5355555
ABIA,IKWUANO,OLOKO II,01-05-02-011,NDI  NKEITA SETTLEMENT,75,168,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,58,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618658/result_162121_1677505047_thumb.jpg,5.3317397,7.5626411
ABIA,IKWUANO,IBERE I,01-05-03-014,AMURO MARKET SQUARE II,9,24,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,7,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618660/result_162135_1677501511_thumb.jpg,5.4658683,7.5863496
ABIA,IKWUANO,OBORO II,01-05-06-011,UMUDIKE COMMUNITY SCHOOL III,85,143,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,0,77,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618665/result_162176_1677506910_thumb.jpg,5.4701294,7.5463793
ABIA,IKWUANO,OBORO II,01-05-06-014,NATIONAL ROOT CROPS RESEARCH INSTITUTE UMUDIKE II,159,417,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,157,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618668/result_162179_1677508580_thumb.jpg,5.4760956,7.5477259
ABIA,IKWUANO,OBORO II,01-05-06-015,"FEDERAL UNIVERSITY OF AGRIC,UMUDIKE IV",252,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,244,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618669/result_162180_1677508968_thumb.jpg,5.4728744,7.5479576
ABIA,IKWUANO,OBORO II,01-05-06-016,"FEDERAL UNIVERSITY OF AGRIC,UMUDIKE V",229,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,218,1,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618670/result_162181_1677509252_thumb.jpg,5.4728744,7.5479576
ABIA,IKWUANO,ARIAM,01-05-09-015,NDI OKAA TOWN HALL,45,85,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,35,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618674/result_162223_1677506253_thumb.jpg,5.3599189,7.6185384
ABIA,IKWUANO,ARIAM,01-05-09-016,NTUGBU VILLAGE HEALTH CENTRE,29,63,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,21,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618675/result_162224_1677506724_thumb.jpg,5.3599189,7.6185384
ABIA,IKWUANO,USAKA,01-05-10-010,NDI OBUBA AMAEGBU VILLAGE,33,52,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,30,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618676/result_162234_1677507294_thumb.jpg,5.3618054,7.6493858
ABIA,IKWUANO,OBORO III,01-05-07-009,NDORO CENTRAL SCHOOL III,47,81,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,3,41,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618677/result_162190_1677501145_thumb.jpg,5.437184,7.5690337
ABIA,IKWUANO,OBORO III,01-05-07-010,NDORO CENTRAL SCHOOL IV,155,296,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,134,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618678/result_162191_1677501385_thumb.jpg,5.437184,7.5690337
ABIA,IKWUANO,OBORO III,01-05-07-011,"OKWE COMM, SCH. OKWE III",21,37,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,17,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618679/result_162192_1677501703_thumb.jpg,5.4212046,7.5721235
ABIA,IKWUANO,OBORO III,01-05-07-012,OKWE COMMUNITY SCHOOL IV,46,75,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,36,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618680/result_162193_1677502503_thumb.jpg,5.4212046,7.5721235
ABIA,IKWUANO,OBORO III,01-05-07-013,AHUWA COMM. SCH. AHUWA IV,75,145,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,63,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618681/result_162194_1677502665_thumb.jpg,5.4123316,7.5434636
ABIA,IKWUANO,OBORO IV,01-05-08-012,OGBUEBULE CENTRAL SCH. III,49,104,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,43,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618682/result_162206_1677500651_thumb.jpg,5.3913454,7.5707688
ABIA,IKWUANO,OBORO IV,01-05-08-014,NNONO CENTRAL SCH. IV,88,148,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,80,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618684/result_162208_1677500847_thumb.jpg,5.4319724,7.5423259
ABIA,IKWUANO,OLOKO I,01-05-01-010,OBEACHARA COMMUNITY SQUARE,5,60,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,3,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618685/result_162101_1677500735_thumb.jpg,5.3787963,7.5355555
ABIA,IKWUANO,OLOKO I,01-05-01-011,UMUOSOKO COMMUNITY TOWN HALL,45,101,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,31,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618686/result_162102_1677501034_thumb.jpg,5.3841698,7.5995622
ABIA,IKWUANO,OLOKO II,01-05-02-009,NCHARA COMMUNITY SCHOOL - NCHARA III,18,43,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,10,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618689/result_162119_1677503897_thumb.jpg,5.3362691,7.5436012
ABIA,ISIALA NGWA NORTH,AMAPU NTIGHA,01-06-08-010,UMUNKA II VILLAGE COUNCIL HALL,29,85,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,20,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618691/result_162377_1677507323_thumb.jpg,5.3075014,7.4040556
ABIA,ISIALA NGWA NORTH,AMASAA NSULU,01-06-01-015,UMUNKEYI VILLAGE HALL,98,188,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,56,41,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618696/result_162249_1677644182_thumb.jpg,5.3263415,7.4794968
ABIA,ISIALA NGWA NORTH,AMASAA NTIGHA,01-06-07-018,MBARAUGBA VILLAGE HALL,73,270,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,58,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618699/result_162365_1677506717_thumb.jpg,5.2868186,7.4165053
ABIA,ISIALA NGWA NORTH,UMUOHA,01-06-09-022,"UMUOCHULOR VILLAGE HALL, ICHI",45,86,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/09/pu/022/022-1677392187.pdf,5.3396162,7.3408535
ABIA,ISIALA NGWA SOUTH,AKUNEKPU EZIAMA NA OBUBA,01-07-06-020,UMUIKPE VILLAGE HALL,36,54,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,24,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17599/pu/127168/127168-1677511679.pdf,5.3327978,7.4760047
ABIA,ISIALA NGWA SOUTH,AKUNEKPU EZIAMA NA OBUBA,01-07-06-022,UMUEREKE - VILLAGE SQUARE,57,86,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,5,37,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17599/pu/127170/127170-1677510882.pdf,5.3327978,7.4760047
ABIA,ISIALA NGWA SOUTH,AKUNEKPU EZIAMA NA OBUBA,01-07-06-023,UMUIKEAMA - VILLAGE HALL,43,81,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,35,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17599/pu/127171/127171-1677511851.pdf,5.3327978,7.4760047
ABIA,ISIALA NGWA SOUTH,AMAISE / AMAISE ANABA,01-07-01-016,UMUOGOLOR COUNCIL HALL,2,3,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,2,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618757/result_162435_1677514113_thumb.jpg,5.2416166,7.2922646
ABIA,ISIALA NGWA SOUTH,EHINA GURU OSOKWA,01-07-05-022,IHEORJI - VILLAGE HALL,54,97,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,51,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17598/pu/127161/127161-1677581604.pdf,5.3175563,7.4489531
ABIA,ISIALA NGWA SOUTH,EHINA GURU OSOKWA,01-07-05-025,OKPOKIRI - CUSTOMARY COURT,48,118,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,2,34,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17598/pu/127164/127164-1677578662.pdf,5.3175563,7.4489531
ABIA,ISIALA NGWA SOUTH,EHINA GURU OSOKWA,01-07-05-026,UMUMGBOHO VILLAGE HALL,102,199,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,6,67,13,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17598/pu/127165/127165-1677511589.pdf,5.3175563,7.4489531
ABIA,ISIALA NGWA SOUTH,EHINA GURU OSOKWA,01-07-05-027,UMUAZUMA- VILLAGE HALL,73,148,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,47,18,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17598/pu/127166/127166-1677579146.pdf,5.3175563,7.4489531
ABIA,ISIALA NGWA SOUTH,MBUTU NGWA,01-07-04-016,MBUTU AMANKWO - MARKET SQUARE,29,87,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,3,12,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17597/pu/127157/127157-1677503720.pdf,5.3030898,7.3570576
ABIA,ISIALA NGWA SOUTH,MBUTU NGWA,01-07-04-017,AMANKWO MARKET SQUARE,48,79,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,29,9,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618772/result_162487_1677505834_thumb.jpg,5.3064507,7.3568309
ABIA,ISIALA NGWA SOUTH,MBUTU UKWU,01-07-03-014,EGBELU MBUTU VILLAGE HALL,62,189,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,59,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17596/pu/127153/127153-1677591444.pdf,4.8281179,6.9544649
ABIA,ISIALA NGWA SOUTH,NGWAOBI,01-07-02-011,AMANO CENTERAL SCHOOL,20,29,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/618780/result_162451_1677517988_thumb.jpg,5.2745386,7.3191208
ABIA,ISIALA NGWA SOUTH,NGWAOBI,01-07-02-013,OBI- NGWAOBI  HEALTH CENTRE,32,44,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,4,17,6,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17595/pu/127150/127150-1677513898.pdf,5.2691,7.32
ABIA,ISIALA NGWA SOUTH,OKPORO AHABA,01-07-10-012,UMUHIE - CIVIC HALL,177,634,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,1,147,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3109/ward/17603/pu/127192/127192-1677519660.pdf,5.2508437,7.3894772
